CaseID,choice,choice_set,advisory_1,advisory_2,advisory_3,catch_per_trip_1,catch_per_trip_2,catch_per_trip_3,wqi_1,wqi_2,wqi_3,proportion_1,proportion_2,proportion_3,weed_1,weed_2,weed_3,cost_1,cost_2,cost_3
7220,2,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
7220,2,6,0.4,1.15,1.15,1,4,2,0.95,0.3,0.47,1,1,0.85,0.5,0.2,0.3,135,135,0
7221,2,1,1.15,1.5,1.15,4,1,2,0.95,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,350,135,0
7221,1,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7221,2,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7221,2,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
7221,2,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
7221,1,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7225,2,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
7225,1,2,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.5,0.3,70,350,0
7225,2,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
7225,1,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7225,3,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7225,3,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
7228,3,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
7228,1,2,1.5,0.4,1.15,1,4,2,0.3,0.47,0.47,0.45,0.85,0.85,0.1,0.1,0.3,20,350,0
7228,3,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
7228,3,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
7228,3,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
7228,3,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
7231,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7231,2,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
7231,2,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
7231,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
7231,1,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
7231,2,6,1.5,0.75,1.15,1,4,2,0.47,0.85,0.47,0.65,1,0.85,0.5,0.1,0.3,70,230,0
7232,1,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
7232,2,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
7232,1,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7232,2,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
7232,2,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
7232,1,6,0.4,1.5,1.15,2,1,2,0.3,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7235,1,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
7235,2,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
7235,2,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
7235,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
7235,2,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
7235,1,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
7237,2,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
7237,2,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7237,2,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7237,2,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
7237,2,5,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,70,230,0
7237,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7238,3,1,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,1,0.85,0.1,0.5,0.3,20,350,0
7238,1,2,0.4,1.5,1.15,4,1,2,0.95,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,135,230,0
7238,1,3,0.4,1.5,1.15,1,4,2,0.47,0.95,0.47,0.45,0.85,0.85,0.1,0.2,0.3,135,350,0
7238,1,4,0.4,0.4,1.15,4,4,2,0.95,0.47,0.47,0.45,1,0.85,0.1,0.5,0.3,230,20,0
7238,1,5,0.4,1.5,1.15,1,4,2,0.95,0.85,0.47,0.85,0.85,0.85,0.2,0.1,0.3,350,70,0
7238,1,6,1.15,1.5,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.1,0.2,0.3,70,70,0
7239,1,1,1.5,0.4,1.15,3,1,2,0.85,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,135,0
7239,3,2,1.15,0.4,1.15,1,4,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,350,350,0
7239,2,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
7239,1,4,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,0.45,0.45,0.85,0.5,0.1,0.3,20,70,0
7239,1,5,0.4,1.15,1.15,1,4,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.2,0.3,20,70,0
7239,1,6,0.75,0.4,1.15,4,1,2,0.95,0.3,0.47,0.45,0.45,0.85,0.2,0.5,0.3,20,135,0
7241,1,1,1.5,0.4,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.2,0.5,0.3,20,20,0
7241,3,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
7241,3,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
7241,3,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
7241,3,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7241,2,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
7242,1,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
7242,1,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
7242,1,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
7242,1,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
7242,1,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
7242,1,6,1.5,0.4,1.15,3,2,2,0.85,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,350,20,0
7245,2,1,1.15,0.75,1.15,4,1,2,0.95,0.47,0.47,0.45,0.65,0.85,0.5,0.1,0.3,350,20,0
7245,1,2,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,230,0
7245,1,3,1.5,1.5,1.15,4,1,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,135,0
7245,3,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
7245,3,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
7245,3,6,1.15,1.5,1.15,4,1,2,0.47,0.85,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
7246,2,1,1.5,0.4,1.15,1,4,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.2,0.3,135,20,0
7246,2,2,1.15,1.15,1.15,4,2,2,0.95,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7246,1,3,0.4,1.5,1.15,4,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.2,0.3,70,350,0
7246,2,4,0.4,0.4,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,350,20,0
7246,1,5,0.4,1.15,1.15,1,4,2,0.3,0.47,0.47,1,1,0.85,0.1,0.5,0.3,20,20,0
7246,2,6,0.75,1.5,1.15,2,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.2,0.3,350,70,0
7247,1,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
7247,1,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
7247,1,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
7247,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
7247,2,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
7247,2,6,1.5,0.75,1.15,1,4,2,0.47,0.85,0.47,0.65,1,0.85,0.5,0.1,0.3,70,230,0
7248,2,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7248,3,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
7248,2,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7248,1,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
7248,3,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
7248,2,6,0.4,1.5,1.15,2,1,2,0.3,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7255,1,1,0.4,1.5,1.15,1,3,2,0.47,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,135,70,0
7255,2,2,0.4,1.15,1.15,4,1,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,350,350,0
7255,3,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
7255,2,4,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,0.45,0.45,0.85,0.5,0.1,0.3,20,70,0
7255,2,5,1.15,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,20,0
7255,1,6,0.75,0.4,1.15,4,1,2,0.95,0.3,0.47,0.45,0.45,0.85,0.2,0.5,0.3,20,135,0
7257,3,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
7257,3,2,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.5,0.3,70,350,0
7257,3,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
7257,3,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7257,3,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
7257,3,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
7261,1,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
7261,1,2,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,230,0
7261,2,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
7261,1,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
7261,1,5,1.5,0.4,1.15,1,1,2,0.47,0.95,0.47,0.65,1,0.85,0.1,0.5,0.3,70,230,0
7261,2,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7264,3,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7264,3,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
7264,3,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7264,3,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
7264,3,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
7264,3,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
7265,2,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
7265,1,2,1.5,0.4,1.15,4,1,2,0.47,0.85,0.47,0.65,0.45,0.85,0.5,0.2,0.3,20,230,0
7265,2,3,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,0.85,0.65,0.85,0.1,0.1,0.3,350,70,0
7265,1,4,1.5,0.4,1.15,4,1,2,0.95,0.95,0.47,0.45,0.85,0.85,0.3,0.2,0.3,230,350,0
7265,1,5,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.1,0.3,0.3,70,350,0
7265,1,6,0.75,0.4,1.15,4,2,2,0.95,0.3,0.47,0.45,0.85,0.85,0.5,0.2,0.3,20,135,0
7267,3,1,1.5,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.1,0.3,20,350,0
7267,3,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
7267,3,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
7267,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
7267,1,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
7267,3,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
7269,2,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
7269,2,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7269,2,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7269,3,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
7269,1,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
7269,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7271,1,1,1.5,0.4,1.15,3,1,2,0.85,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,135,0
7271,3,2,1.15,0.4,1.15,1,4,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,350,350,0
7271,2,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
7271,1,4,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.45,0.45,0.85,0.1,0.5,0.3,70,20,0
7271,2,5,1.15,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,20,0
7271,1,6,0.75,0.4,1.15,4,1,2,0.95,0.3,0.47,0.45,0.45,0.85,0.2,0.5,0.3,20,135,0
7272,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7272,2,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
7272,1,3,1.5,0.75,1.15,4,2,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,135,20,0
7272,2,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
7272,1,5,0.4,1.5,1.15,1,4,2,0.95,0.47,0.47,0.65,1,0.85,0.1,0.1,0.3,20,70,0
7272,3,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
7273,2,1,1.5,0.4,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.2,0.5,0.3,20,20,0
7273,2,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
7273,2,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
7273,1,4,0.75,0.75,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
7273,1,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
7273,2,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
7274,3,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
7274,2,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
7274,3,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
7274,2,4,1.5,0.4,1.15,1,3,2,0.3,0.95,0.47,0.85,0.65,0.85,0.1,0.5,0.3,20,20,0
7274,3,5,1.5,1.15,1.15,3,1,2,0.3,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
7274,2,6,1.5,0.4,1.15,3,2,2,0.85,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,350,20,0
7278,2,1,1.5,0.4,1.15,1,4,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.2,0.3,135,20,0
7278,3,2,1.15,1.15,1.15,4,2,2,0.95,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7278,3,3,1.5,0.4,1.15,3,4,2,0.47,0.3,0.47,0.45,1,0.85,0.2,0.1,0.3,350,70,0
7278,1,4,0.4,0.4,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,20,350,0
7278,3,5,0.4,1.15,1.15,1,4,2,0.3,0.47,0.47,1,1,0.85,0.1,0.5,0.3,20,20,0
7278,3,6,1.5,0.75,1.15,1,2,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,350,0
7279,1,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
7279,1,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
7279,2,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
7279,1,4,1.5,0.4,1.15,4,4,2,0.95,0.3,0.47,0.65,0.45,0.85,0.2,0.5,0.3,230,20,0
7279,1,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
7279,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
7280,2,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7280,1,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
7280,2,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7280,1,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
7280,1,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
7280,1,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
7281,3,1,0.4,1.5,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.2,0.3,230,350,0
7281,2,2,0.4,1.5,1.15,1,4,2,0.85,0.47,0.47,0.45,0.65,0.85,0.2,0.5,0.3,230,20,0
7281,1,3,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,0.85,0.85,0.1,0.1,0.3,70,350,0
7281,3,4,1.5,0.4,1.15,4,1,2,0.95,0.95,0.47,0.45,0.85,0.85,0.3,0.2,0.3,230,350,0
7281,2,5,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.45,0.45,0.85,0.3,0.1,0.3,350,70,0
7281,2,6,0.4,0.75,1.15,2,4,2,0.3,0.95,0.47,0.85,0.45,0.85,0.2,0.5,0.3,135,20,0
7282,1,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
7282,2,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
7282,2,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
7282,2,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
7282,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7282,2,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
7285,2,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
7285,2,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7285,1,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7285,1,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
7285,2,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
7285,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7286,1,1,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,1,0.85,0.1,0.5,0.3,20,350,0
7286,1,2,0.4,1.5,1.15,4,1,2,0.95,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,135,230,0
7286,1,3,0.4,1.5,1.15,1,4,2,0.47,0.95,0.47,0.45,0.85,0.85,0.1,0.2,0.3,135,350,0
7286,1,4,0.4,0.4,1.15,4,4,2,0.47,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,20,230,0
7286,1,5,1.5,0.4,1.15,4,1,2,0.85,0.95,0.47,0.85,0.85,0.85,0.1,0.2,0.3,70,350,0
7286,2,6,1.15,1.5,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.1,0.2,0.3,70,70,0
7287,2,1,0.4,1.5,1.15,1,3,2,0.47,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,135,70,0
7287,1,2,0.4,1.15,1.15,4,1,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,350,350,0
7287,2,3,0.75,1.5,1.15,1,4,2,0.3,0.95,0.47,0.65,1,0.85,0.5,0.2,0.3,350,20,0
7287,1,4,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,0.45,0.45,0.85,0.5,0.1,0.3,20,70,0
7287,1,5,0.4,1.15,1.15,1,4,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.2,0.3,20,70,0
7287,1,6,0.75,0.4,1.15,4,1,2,0.95,0.3,0.47,0.45,0.45,0.85,0.2,0.5,0.3,20,135,0
7290,2,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
7290,1,2,0.4,0.75,1.15,2,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7290,3,3,1.5,1.15,1.15,4,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,135,350,0
7290,2,4,1.5,0.4,1.15,1,3,2,0.3,0.95,0.47,0.85,0.65,0.85,0.1,0.5,0.3,20,20,0
7290,1,5,1.5,1.15,1.15,3,1,2,0.3,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
